Tue Jun 07 12:01:15 PDT 2005
A552532311143M
C445020040312S
SL3, SR2, SL4, SL5, SR2, SL4, SU, AR2(+1), SR3(+1), AD, SD, AR4(+1), AU, AR1
AL5, AD, SU, SL2, SD, SR4(+1), SU, AR4, SR1, SR1, AU, AR3(+1), SD, SR1, SU
ML1(+2), AL1(+2), AL1, SL5(+2), AD, MD, SD, ML5(+2), AL4(+2), CR2(+3), AU, CU
CL2, SU, AR2(+2), AD, CR3(+1), SR2, CD, MU, MR3(+1)
previous solution is 98 - 48 moves

Tue Jun 07 12:01:15 PDT 2005
A552532311142M
C445020040313S
SL3, SU, SL1, SL1, SL3, SD, SL4, SU, AR2(+1), SR3(+1), AD, SD, AR4(+1), AU
AR1, AL5, AD, SU, SL2, SD, SR4(+1), SU, AR4, SR1, SR1, SD, AR3(+1), SR1, AU
SU, ML1(+2), AL1(+2), AL1, SL5(+2), AD, MD, SD, ML5(+2), AL4(+2), CR2(+3), AU
CU, CL2, SU, AR2(+2), AD, CR3(+1), SR2, CD, MU, MR3(+1)
previous solution is 84 - 33 moves

Tue Jun 07 12:01:54 PDT 2005
A552532311142M
C445020040313S
SL3, SU, SL1, SL1, SL3, SD, SL4, SU, AR2(+1), SR3(+1), AD, SD, AR4(+1), AU
AR1, AL5, AD, SU, SL2, SD, SR4(+1), SU, AR4, SR1, SR1, SD, AR3(+1), SR1, AU
SU, ML1(+2), AL1(+2), AL1, SL5(+2), AD, MD, SD, ML5(+2), AL4(+2), CR2(+3), AU
CU, CL2, SU, AR2(+2), AD, CR3(+1), SR2, CD, MU, MR3(+1)
previous solution is 149 - 98 moves

